,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
1725,Antigua and Barbuda,2003,male,35-54 years,0,10997,0.0,Antigua and Barbuda2003,,855643111,10878,Boomers
1726,Antigua and Barbuda,2003,male,5-14 years,0,8061,0.0,Antigua and Barbuda2003,,855643111,10878,Millenials
1727,Antigua and Barbuda,2003,male,75+ years,0,1068,0.0,Antigua and Barbuda2003,,855643111,10878,Silent
1728,Suriname,1996,male,75+ years,1,3080,32.47,Suriname1996,,860630923,2174,G.I. Generation
1729,Suriname,1996,male,25-34 years,6,41058,14.61,Suriname1996,,860630923,2174,Generation X
1730,Suriname,1996,male,35-54 years,6,44241,13.56,Suriname1996,,860630923,2174,Boomers
1731,Suriname,1996,male,15-24 years,3,40974,7.32,Suriname1996,,860630923,2174,Generation X
1732,Suriname,1996,male,55-74 years,1,20314,4.92,Suriname1996,,860630923,2174,Silent
1733,Suriname,1996,female,55-74 years,1,22310,4.48,Suriname1996,,860630923,2174,Silent
1734,Suriname,1996,female,15-24 years,1,39181,2.55,Suriname1996,,860630923,2174,Generation X
1735,Suriname,1996,female,35-54 years,1,44201,2.26,Suriname1996,,860630923,2174,Boomers
1736,Suriname,1996,female,5-14 years,1,47703,2.1,Suriname1996,,860630923,2174,Millenials
1737,Suriname,1996,female,25-34 years,0,38017,0.0,Suriname1996,,860630923,2174,Generation X
1738,Suriname,1996,female,75+ years,0,4289,0.0,Suriname1996,,860630923,2174,G.I. Generation
1739,Suriname,1996,male,5-14 years,0,50437,0.0,Suriname1996,,860630923,2174,Millenials
1740,Maldives,2001,female,75+ years,1,976,102.46,Maldives2001,,870179739,3406,Silent
1741,Maldives,2001,male,25-34 years,1,19879,5.03,Maldives2001,,870179739,3406,Generation X
1742,Maldives,2001,male,15-24 years,1,33293,3.0,Maldives2001,,870179739,3406,Millenials
1743,Maldives,2001,female,15-24 years,0,32184,0.0,Maldives2001,,870179739,3406,Millenials
1744,Maldives,2001,female,25-34 years,0,20790,0.0,Maldives2001,,870179739,3406,Generation X
1745,Maldives,2001,female,35-54 years,0,22699,0.0,Maldives2001,,870179739,3406,Boomers
1746,Maldives,2001,female,5-14 years,0,38833,0.0,Maldives2001,,870179739,3406,Millenials
1747,Maldives,2001,female,55-74 years,0,9895,0.0,Maldives2001,,870179739,3406,Silent
1748,Maldives,2001,male,35-54 years,0,22506,0.0,Maldives2001,,870179739,3406,Boomers
1749,Maldives,2001,male,5-14 years,0,40987,0.0,Maldives2001,,870179739,3406,Millenials
1750,Maldives,2001,male,55-74 years,0,11895,0.0,Maldives2001,,870179739,3406,Silent
1751,Maldives,2001,male,75+ years,0,1566,0.0,Maldives2001,,870179739,3406,Silent
1752,Belize,2001,male,75+ years,1,1627,61.46,Belize2001,,871860600,4013,Silent
1753,Belize,2001,male,25-34 years,7,20518,34.12,Belize2001,,871860600,4013,Generation X
1754,Belize,2001,male,15-24 years,5,26072,19.18,Belize2001,,871860600,4013,Millenials
1755,Belize,2001,male,35-54 years,3,20736,14.47,Belize2001,,871860600,4013,Boomers
1756,Belize,2001,male,55-74 years,1,7334,13.64,Belize2001,,871860600,4013,Silent
1757,Belize,2001,female,25-34 years,1,20224,4.94,Belize2001,,871860600,4013,Generation X
1758,Belize,2001,female,15-24 years,1,25712,3.89,Belize2001,,871860600,4013,Millenials
1759,Belize,2001,female,35-54 years,0,20365,0.0,Belize2001,,871860600,4013,Boomers
1760,Belize,2001,female,5-14 years,0,32384,0.0,Belize2001,,871860600,4013,Millenials
1761,Belize,2001,female,55-74 years,0,7453,0.0,Belize2001,,871860600,4013,Silent
1762,Belize,2001,female,75+ years,0,1863,0.0,Belize2001,,871860600,4013,Silent
1763,Belize,2001,male,5-14 years,0,32991,0.0,Belize2001,,871860600,4013,Millenials
1764,Suriname,1985,male,35-54 years,20,20500,97.56,Suriname1985,,873250000,2706,Silent
1765,Suriname,1985,male,75+ years,2,2200,90.91,Suriname1985,,873250000,2706,G.I. Generation
1766,Suriname,1985,male,25-34 years,11,16100,68.32,Suriname1985,,873250000,2706,Boomers
1767,Suriname,1985,male,55-74 years,6,11700,51.28,Suriname1985,,873250000,2706,G.I. Generation
1768,Suriname,1985,female,75+ years,2,4200,47.62,Suriname1985,,873250000,2706,G.I. Generation
1769,Suriname,1985,female,55-74 years,5,15000,33.33,Suriname1985,,873250000,2706,G.I. Generation
1770,Suriname,1985,male,15-24 years,17,53700,31.66,Suriname1985,,873250000,2706,Generation X
1771,Suriname,1985,female,35-54 years,7,22600,30.97,Suriname1985,,873250000,2706,Silent
1772,Suriname,1985,female,15-24 years,7,51400,13.62,Suriname1985,,873250000,2706,Generation X
1773,Suriname,1985,male,5-14 years,2,54600,3.66,Suriname1985,,873250000,2706,Generation X
1774,Suriname,1985,female,5-14 years,1,52400,1.91,Suriname1985,,873250000,2706,Generation X
1775,Suriname,1985,female,25-34 years,0,18300,0.0,Suriname1985,,873250000,2706,Boomers
1776,Suriname,1999,male,75+ years,3,3466,86.56,Suriname1999,,885444186,2142,G.I. Generation
1777,Suriname,1999,male,55-74 years,9,21006,42.84,Suriname1999,,885444186,2142,Silent
1778,Suriname,1999,male,25-34 years,9,40913,22.0,Suriname1999,,885444186,2142,Generation X
1779,Suriname,1999,female,15-24 years,8,40243,19.88,Suriname1999,,885444186,2142,Generation X
1780,Suriname,1999,male,35-54 years,8,50399,15.87,Suriname1999,,885444186,2142,Boomers
1781,Suriname,1999,male,15-24 years,5,41424,12.07,Suriname1999,,885444186,2142,Generation X
1782,Suriname,1999,female,35-54 years,4,50067,7.99,Suriname1999,,885444186,2142,Boomers
1783,Suriname,1999,female,25-34 years,2,38746,5.16,Suriname1999,,885444186,2142,Generation X
1784,Suriname,1999,female,55-74 years,1,23115,4.33,Suriname1999,,885444186,2142,Silent
1785,Suriname,1999,female,5-14 years,0,48443,0.0,Suriname1999,,885444186,2142,Millenials
1786,Suriname,1999,female,75+ years,0,4596,0.0,Suriname1999,,885444186,2142,G.I. Generation
1787,Suriname,1999,male,5-14 years,0,50885,0.0,Suriname1999,,885444186,2142,Millenials
1788,Suriname,1986,male,75+ years,2,2867,69.76,Suriname1986,,891000000,2731,G.I. Generation
1789,Suriname,1986,male,15-24 years,13,43404,29.95,Suriname1986,,891000000,2731,Generation X
1790,Suriname,1986,female,75+ years,1,3737,26.76,Suriname1986,,891000000,2731,G.I. Generation
1791,Suriname,1986,male,35-54 years,7,32808,21.34,Suriname1986,,891000000,2731,Silent
1792,Suriname,1986,male,25-34 years,6,29250,20.51,Suriname1986,,891000000,2731,Boomers
1793,Suriname,1986,female,15-24 years,6,40116,14.96,Suriname1986,,891000000,2731,Generation X
1794,Suriname,1986,male,55-74 years,2,15344,13.03,Suriname1986,,891000000,2731,G.I. Generation
1795,Suriname,1986,female,25-34 years,2,28111,7.11,Suriname1986,,891000000,2731,Boomers
1796,Suriname,1986,female,35-54 years,2,33022,6.06,Suriname1986,,891000000,2731,Silent
1797,Suriname,1986,female,5-14 years,1,39865,2.51,Suriname1986,,891000000,2731,Generation X
1798,Suriname,1986,female,55-74 years,0,15921,0.0,Suriname1986,,891000000,2731,G.I. Generation
1799,Suriname,1986,male,5-14 years,0,41849,0.0,Suriname1986,,891000000,2731,Generation X
1800,Suriname,2000,male,35-54 years,15,52484,28.58,Suriname2000,,892164394,2129,Boomers
1801,Suriname,2000,male,25-34 years,11,40787,26.97,Suriname2000,,892164394,2129,Generation X
1802,Suriname,2000,male,15-24 years,9,41743,21.56,Suriname2000,,892164394,2129,Generation X
1803,Suriname,2000,female,25-34 years,6,38906,15.42,Suriname2000,,892164394,2129,Generation X
1804,Suriname,2000,female,55-74 years,3,23464,12.79,Suriname2000,,892164394,2129,Silent
1805,Suriname,2000,male,55-74 years,2,21208,9.43,Suriname2000,,892164394,2129,Silent
1806,Suriname,2000,female,15-24 years,3,40714,7.37,Suriname2000,,892164394,2129,Generation X
1807,Suriname,2000,female,35-54 years,2,51969,3.85,Suriname2000,,892164394,2129,Boomers
1808,Suriname,2000,male,5-14 years,1,50922,1.96,Suriname2000,,892164394,2129,Millenials
1809,Suriname,2000,female,5-14 years,0,48558,0.0,Suriname2000,,892164394,2129,Millenials
1810,Suriname,2000,female,75+ years,0,4642,0.0,Suriname2000,,892164394,2129,G.I. Generation
1811,Suriname,2000,male,75+ years,0,3604,0.0,Suriname2000,,892164394,2129,G.I. Generation
1812,Saint Lucia,2004,male,55-74 years,2,7220,27.7,Saint Lucia2004,,893107211,5989,Silent
1813,Saint Lucia,2004,male,35-54 years,4,17965,22.27,Saint Lucia2004,,893107211,5989,Boomers
1814,Saint Lucia,2004,male,25-34 years,2,12342,16.2,Saint Lucia2004,,893107211,5989,Generation X
1815,Saint Lucia,2004,female,15-24 years,0,16645,0.0,Saint Lucia2004,,893107211,5989,Millenials
1816,Saint Lucia,2004,female,25-34 years,0,13158,0.0,Saint Lucia2004,,893107211,5989,Generation X
1817,Saint Lucia,2004,female,35-54 years,0,18642,0.0,Saint Lucia2004,,893107211,5989,Boomers
1818,Saint Lucia,2004,female,5-14 years,0,16645,0.0,Saint Lucia2004,,893107211,5989,Millenials
1819,Saint Lucia,2004,female,55-74 years,0,8141,0.0,Saint Lucia2004,,893107211,5989,Silent
1820,Saint Lucia,2004,female,75+ years,0,3117,0.0,Saint Lucia2004,,893107211,5989,Silent
1821,Saint Lucia,2004,male,15-24 years,0,16100,0.0,Saint Lucia2004,,893107211,5989,Millenials
1822,Saint Lucia,2004,male,5-14 years,0,16765,0.0,Saint Lucia2004,,893107211,5989,Millenials
1823,Saint Lucia,2004,male,75+ years,0,2381,0.0,Saint Lucia2004,,893107211,5989,Silent
1824,Maldives,2002,male,35-54 years,1,24087,4.15,Maldives2002,,897031250,3401,Boomers
1825,Maldives,2002,female,15-24 years,1,33844,2.95,Maldives2002,,897031250,3401,Millenials
1826,Maldives,2002,male,15-24 years,1,36435,2.74,Maldives2002,,897031250,3401,Millenials
1827,Maldives,2002,female,25-34 years,0,21420,0.0,Maldives2002,,897031250,3401,Generation X
1828,Maldives,2002,female,35-54 years,0,23970,0.0,Maldives2002,,897031250,3401,Boomers
1829,Maldives,2002,female,5-14 years,0,37872,0.0,Maldives2002,,897031250,3401,Millenials
1830,Maldives,2002,female,55-74 years,0,10045,0.0,Maldives2002,,897031250,3401,Silent
1831,Maldives,2002,female,75+ years,0,1075,0.0,Maldives2002,,897031250,3401,Silent
1832,Maldives,2002,male,25-34 years,0,21431,0.0,Maldives2002,,897031250,3401,Generation X
1833,Maldives,2002,male,5-14 years,0,40027,0.0,Maldives2002,,897031250,3401,Millenials
1834,Maldives,2002,male,55-74 years,0,11868,0.0,Maldives2002,,897031250,3401,Silent
1835,Maldives,2002,male,75+ years,0,1673,0.0,Maldives2002,,897031250,3401,Silent
1836,Grenada,2014,female,15-24 years,0,10206,0.0,Grenada2014,0.75,911481481,9456,Millenials
1837,Grenada,2014,female,25-34 years,0,9943,0.0,Grenada2014,0.75,911481481,9456,Millenials
1838,Grenada,2014,female,35-54 years,0,10981,0.0,Grenada2014,0.75,911481481,9456,Generation X
1839,Grenada,2014,female,5-14 years,0,8922,0.0,Grenada2014,0.75,911481481,9456,Generation Z
1840,Grenada,2014,female,55-74 years,0,5907,0.0,Grenada2014,0.75,911481481,9456,Boomers
1841,Grenada,2014,female,75+ years,0,2222,0.0,Grenada2014,0.75,911481481,9456,Silent
1842,Grenada,2014,male,15-24 years,0,10470,0.0,Grenada2014,0.75,911481481,9456,Millenials
1843,Grenada,2014,male,25-34 years,0,10415,0.0,Grenada2014,0.75,911481481,9456,Millenials
1844,Grenada,2014,male,35-54 years,0,11369,0.0,Grenada2014,0.75,911481481,9456,Generation X
1845,Grenada,2014,male,5-14 years,0,9380,0.0,Grenada2014,0.75,911481481,9456,Generation Z
1846,Grenada,2014,male,55-74 years,0,5260,0.0,Grenada2014,0.75,911481481,9456,Boomers
1847,Grenada,2014,male,75+ years,0,1318,0.0,Grenada2014,0.75,911481481,9456,Silent
1848,Seychelles,2005,male,55-74 years,1,3501,28.56,Seychelles2005,0.736,919103255,11361,Silent
1849,Seychelles,2005,male,35-54 years,2,12304,16.25,Seychelles2005,0.736,919103255,11361,Boomers
1850,Seychelles,2005,female,5-14 years,1,6977,14.33,Seychelles2005,0.736,919103255,11361,Millenials
1851,Seychelles,2005,male,15-24 years,1,8093,12.36,Seychelles2005,0.736,919103255,11361,Millenials
1852,Seychelles,2005,female,15-24 years,0,7610,0.0,Seychelles2005,0.736,919103255,11361,Millenials
1853,Seychelles,2005,female,25-34 years,0,8022,0.0,Seychelles2005,0.736,919103255,11361,Generation X
1854,Seychelles,2005,female,35-54 years,0,12160,0.0,Seychelles2005,0.736,919103255,11361,Boomers
1855,Seychelles,2005,female,55-74 years,0,4065,0.0,Seychelles2005,0.736,919103255,11361,Silent
1856,Seychelles,2005,female,75+ years,0,1759,0.0,Seychelles2005,0.736,919103255,11361,Silent
1857,Seychelles,2005,male,25-34 years,0,8151,0.0,Seychelles2005,0.736,919103255,11361,Generation X
1858,Seychelles,2005,male,5-14 years,0,7316,0.0,Seychelles2005,0.736,919103255,11361,Millenials
1859,Seychelles,2005,male,75+ years,0,942,0.0,Seychelles2005,0.736,919103255,11361,Silent
1860,Antigua and Barbuda,2004,male,55-74 years,1,3665,27.29,Antigua and Barbuda2004,,919577148,11535,Silent
1861,Antigua and Barbuda,2004,male,35-54 years,1,11406,8.77,Antigua and Barbuda2004,,919577148,11535,Boomers
1862,Antigua and Barbuda,2004,female,15-24 years,0,7648,0.0,Antigua and Barbuda2004,,919577148,11535,Millenials
1863,Antigua and Barbuda,2004,female,25-34 years,0,7531,0.0,Antigua and Barbuda2004,,919577148,11535,Generation X
1864,Antigua and Barbuda,2004,female,35-54 years,0,12492,0.0,Antigua and Barbuda2004,,919577148,11535,Boomers
1865,Antigua and Barbuda,2004,female,5-14 years,0,8488,0.0,Antigua and Barbuda2004,,919577148,11535,Millenials
1866,Antigua and Barbuda,2004,female,55-74 years,0,4088,0.0,Antigua and Barbuda2004,,919577148,11535,Silent
1867,Antigua and Barbuda,2004,female,75+ years,0,1590,0.0,Antigua and Barbuda2004,,919577148,11535,Silent
1868,Antigua and Barbuda,2004,male,15-24 years,0,6968,0.0,Antigua and Barbuda2004,,919577148,11535,Millenials
1869,Antigua and Barbuda,2004,male,25-34 years,0,6556,0.0,Antigua and Barbuda2004,,919577148,11535,Generation X
1870,Antigua and Barbuda,2004,male,5-14 years,0,8196,0.0,Antigua and Barbuda2004,,919577148,11535,Millenials
1871,Antigua and Barbuda,2004,male,75+ years,0,1094,0.0,Antigua and Barbuda2004,,919577148,11535,Silent
1872,Suriname,1997,male,75+ years,1,3211,31.14,Suriname1997,,929607500,2314,G.I. Generation
1873,Suriname,1997,male,55-74 years,4,20606,19.41,Suriname1997,,929607500,2314,Silent
1874,Suriname,1997,male,15-24 years,5,41081,12.17,Suriname1997,,929607500,2314,Generation X
1875,Suriname,1997,male,25-34 years,5,41122,12.16,Suriname1997,,929607500,2314,Generation X
1876,Suriname,1997,male,35-54 years,5,46141,10.84,Suriname1997,,929607500,2314,Boomers
1877,Suriname,1997,female,25-34 years,3,38337,7.83,Suriname1997,,929607500,2314,Generation X
1878,Suriname,1997,female,35-54 years,3,46033,6.52,Suriname1997,,929607500,2314,Boomers
1879,Suriname,1997,female,15-24 years,2,39505,5.06,Suriname1997,,929607500,2314,Generation X
1880,Suriname,1997,female,55-74 years,1,22554,4.43,Suriname1997,,929607500,2314,Silent
1881,Suriname,1997,female,5-14 years,2,48099,4.16,Suriname1997,,929607500,2314,Millenials
1882,Suriname,1997,male,5-14 years,1,50699,1.97,Suriname1997,,929607500,2314,Millenials
1883,Suriname,1997,female,75+ years,0,4426,0.0,Suriname1997,,929607500,2314,G.I. Generation
1884,Belize,2002,male,35-54 years,6,21743,27.6,Belize2002,,932551850,4161,Boomers
1885,Belize,2002,male,55-74 years,1,7320,13.66,Belize2002,,932551850,4161,Silent
1886,Belize,2002,female,35-54 years,2,21387,9.35,Belize2002,,932551850,4161,Boomers
1887,Belize,2002,female,15-24 years,2,26384,7.58,Belize2002,,932551850,4161,Millenials
1888,Belize,2002,male,25-34 years,1,21346,4.68,Belize2002,,932551850,4161,Generation X
1889,Belize,2002,male,15-24 years,1,26756,3.74,Belize2002,,932551850,4161,Millenials
1890,Belize,2002,female,5-14 years,1,33244,3.01,Belize2002,,932551850,4161,Millenials
1891,Belize,2002,female,25-34 years,0,21060,0.0,Belize2002,,932551850,4161,Generation X
1892,Belize,2002,female,55-74 years,0,7500,0.0,Belize2002,,932551850,4161,Silent
1893,Belize,2002,female,75+ years,0,1868,0.0,Belize2002,,932551850,4161,Silent
1894,Belize,2002,male,5-14 years,0,33881,0.0,Belize2002,,932551850,4161,Millenials
1895,Belize,2002,male,75+ years,0,1647,0.0,Belize2002,,932551850,4161,Silent
1896,Suriname,1998,male,75+ years,1,3340,29.94,Suriname1998,,945000000,2318,G.I. Generation
1897,Suriname,1998,male,25-34 years,7,41049,17.05,Suriname1998,,945000000,2318,Generation X
1898,Suriname,1998,male,35-54 years,8,48239,16.58,Suriname1998,,945000000,2318,Boomers
1899,Suriname,1998,male,55-74 years,3,20823,14.41,Suriname1998,,945000000,2318,Silent
1900,Suriname,1998,female,25-34 years,4,38571,10.37,Suriname1998,,945000000,2318,Generation X
1901,Suriname,1998,female,35-54 years,3,48040,6.24,Suriname1998,,945000000,2318,Boomers
1902,Suriname,1998,male,15-24 years,2,41216,4.85,Suriname1998,,945000000,2318,Generation X
1903,Suriname,1998,female,15-24 years,1,39847,2.51,Suriname1998,,945000000,2318,Generation X
1904,Suriname,1998,female,5-14 years,0,48317,0.0,Suriname1998,,945000000,2318,Millenials
1905,Suriname,1998,female,55-74 years,0,22817,0.0,Suriname1998,,945000000,2318,Silent
1906,Suriname,1998,female,75+ years,0,4529,0.0,Suriname1998,,945000000,2318,G.I. Generation
1907,Suriname,1998,male,5-14 years,0,50818,0.0,Suriname1998,,945000000,2318,Millenials
1908,Saint Lucia,2005,male,35-54 years,2,18544,10.79,Saint Lucia2005,0.691,951207366,6292,Boomers
1909,Saint Lucia,2005,male,25-34 years,1,12581,7.95,Saint Lucia2005,0.691,951207366,6292,Generation X
1910,Saint Lucia,2005,male,15-24 years,1,16438,6.08,Saint Lucia2005,0.691,951207366,6292,Millenials
1911,Saint Lucia,2005,female,15-24 years,0,16946,0.0,Saint Lucia2005,0.691,951207366,6292,Millenials
1912,Saint Lucia,2005,female,25-34 years,0,13364,0.0,Saint Lucia2005,0.691,951207366,6292,Generation X
1913,Saint Lucia,2005,female,35-54 years,0,19296,0.0,Saint Lucia2005,0.691,951207366,6292,Boomers
1914,Saint Lucia,2005,female,5-14 years,0,16357,0.0,Saint Lucia2005,0.691,951207366,6292,Millenials
1915,Saint Lucia,2005,female,55-74 years,0,8353,0.0,Saint Lucia2005,0.691,951207366,6292,Silent
1916,Saint Lucia,2005,female,75+ years,0,3072,0.0,Saint Lucia2005,0.691,951207366,6292,Silent
1917,Saint Lucia,2005,male,5-14 years,0,16477,0.0,Saint Lucia2005,0.691,951207366,6292,Millenials
1918,Saint Lucia,2005,male,55-74 years,0,7412,0.0,Saint Lucia2005,0.691,951207366,6292,Silent
1919,Saint Lucia,2005,male,75+ years,0,2329,0.0,Saint Lucia2005,0.691,951207366,6292,Silent
1920,Seychelles,2008,male,35-54 years,2,13402,14.92,Seychelles2008,,967199594,11667,Boomers
1921,Seychelles,2008,male,15-24 years,1,8117,12.32,Seychelles2008,,967199594,11667,Millenials
1922,Seychelles,2008,male,25-34 years,1,8453,11.83,Seychelles2008,,967199594,11667,Generation X
1923,Seychelles,2008,female,15-24 years,0,7078,0.0,Seychelles2008,,967199594,11667,Millenials
1924,Seychelles,2008,female,25-34 years,0,7481,0.0,Seychelles2008,,967199594,11667,Generation X
1925,Seychelles,2008,female,35-54 years,0,12759,0.0,Seychelles2008,,967199594,11667,Boomers
1926,Seychelles,2008,female,5-14 years,0,6710,0.0,Seychelles2008,,967199594,11667,Generation Z
1927,Seychelles,2008,female,55-74 years,0,4575,0.0,Seychelles2008,,967199594,11667,Silent
1928,Seychelles,2008,female,75+ years,0,1893,0.0,Seychelles2008,,967199594,11667,Silent
1929,Seychelles,2008,male,5-14 years,0,7156,0.0,Seychelles2008,,967199594,11667,Generation Z
1930,Seychelles,2008,male,55-74 years,0,4257,0.0,Seychelles2008,,967199594,11667,Silent
1931,Seychelles,2008,male,75+ years,0,1019,0.0,Seychelles2008,,967199594,11667,Silent
1932,Seychelles,2010,male,35-54 years,4,14068,28.43,Seychelles2010,0.743,969936525,11563,Generation X
1933,Seychelles,2010,male,25-34 years,2,8490,23.56,Seychelles2010,0.743,969936525,11563,Generation X
1934,Seychelles,2010,female,15-24 years,0,6988,0.0,Seychelles2010,0.743,969936525,11563,Millenials
1935,Seychelles,2010,female,25-34 years,0,7012,0.0,Seychelles2010,0.743,969936525,11563,Generation X
1936,Seychelles,2010,female,35-54 years,0,13106,0.0,Seychelles2010,0.743,969936525,11563,Generation X
1937,Seychelles,2010,female,5-14 years,0,6498,0.0,Seychelles2010,0.743,969936525,11563,Generation Z
1938,Seychelles,2010,female,55-74 years,0,5031,0.0,Seychelles2010,0.743,969936525,11563,Silent
1939,Seychelles,2010,female,75+ years,0,1961,0.0,Seychelles2010,0.743,969936525,11563,Silent
